thisN,thisTrialN,thisRepN,Trials,leftImgPath,rightImgPath,PracCorrectScan,PracCorrectPilot,advanceScreenPress2.keys,advanceScreenPress2.rt,advanceScreenPress2.duration,pracRespPress.keys,key_resp.keys,key_resp.rt,key_resp.duration,pracResp.keys,pracResp.corr,pracResp.rt,pracResp.duration,advanceScreenPress3.keys,advanceScreenPress3.rt,advanceScreenPress3.duration,advanceScreen4.keys,advanceScreen4.rt,advanceScreen4.duration,Runs,trialOrder,condition,fixationDuration,outcomeDelay,optcorrect,CBDrifts,CondOrder,advanceToTrigger.keys,advanceToTrigger.rt,advanceToTrigger.duration,scannerTriggerKey.keys,optimalImg,suboptimalImg,optimalSide,suboptimalSide,optimalResponse,suboptimalResponse,leftImage,rightImage,startFixOnTime,cueOnTime,responseTime,optedSide,optedImg,cueOffTime,cueResp.keys,cueResp.corr,cueResp.rt,cueResp.duration,optedFor,accuracy,outcome,Feedback,gainLossAmount,runningBankTotal,feedbackTime,feedbackOffTime,fixationTime,advanceScreenPress_2.keys,advanceScreenPress_2.rt,advanceScreenPress_2.duration,pracBlock.thisRepN,pracBlock.thisTrialN,pracBlock.thisN,pracBlock.thisIndex,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,runOffTime,thisRow.t,notes,introDir.started,pracDirText.started,advanceScreenPress.started,introDir.stopped,advanceScreenPress.keys,advanceScreenPress.rt,advanceScreenPress.duration,pracDir1.started,choiceDirText.started,advanceScreenPress2.started,prac2Image.started,prac1Image.started,pracRespPress.started,pracDir1.stopped,pracBlock.advanceScreenPress2.keys,pracBlock.advanceScreenPress2.rt,pracBlock.advanceScreenPress2.duration,pracBlock.pracRespPress.keys,pracDir2.started,fixDirText.started,key_resp.started,pracDir2.stopped,pracBlock.key_resp.keys,pracBlock.key_resp.rt,pracBlock.key_resp.duration,pracCue.started,pracLeftImg.started,pracRightImg.started,pracResp.started,pracCue.stopped,practice.pracResp.keys,practice.pracResp.corr,practice.pracResp.rt,practice.pracResp.duration,pracJitter.started,pracFix.started,pracJitter.stopped,pracOut.started,pracOutText.started,pracOutFix.started,pracOutText.stopped,pracOutFix.stopped,pracOut.stopped,pracLeftImg.stopped,pracRightImg.stopped,pracResp.stopped,pracFix.stopped,gainDirs.started,advanceScreenPress3.started,gainDirText.started,highgainframe.started,lowgainframe.started,highgainTopLabel.started,lowgainTopLabel.started,highgainBottomLabel.started,lowgainBottomLabel.started,highGainLabel.started,lowGainLabel.started,gainDirs.stopped,pracBlock.advanceScreenPress3.keys,pracBlock.advanceScreenPress3.rt,pracBlock.advanceScreenPress3.duration,lossDirs.started,advanceScreen4.started,lossDirText.started,highLossFrame.started,lowLossFrame.started,highLossTopLabel.started,lowLossTopLabel.started,highLossBottomLabel.started,lowLossBottomLabel.started,highLossLabel.started,lowLossLabel.started,lossDirs.stopped,pracBlock.advanceScreen4.keys,pracBlock.advanceScreen4.rt,pracBlock.advanceScreen4.duration,summaryDirections.started,summary.started,advanceScreenPress4.started,summaryDirections.stopped,advanceScreenPress4.keys,advanceScreenPress4.rt,advanceScreenPress4.duration,getReady.started,getReadyText.started,advanceToTrigger.started,getReady.stopped,runs.advanceToTrigger.keys,runs.advanceToTrigger.rt,runs.advanceToTrigger.duration,waitForScanner.started,waitForScanner.stopped,runs.scannerTriggerKey.keys,trials.optimalImg,trials.suboptimalImg,trials.optimalSide,trials.suboptimalSide,trials.optimalResponse,trials.suboptimalResponse,trials.leftImage,trials.rightImage,trials.startFixOnTime,cue.started,startFixStatic.started,frame1.started,staticISI.started,startFixStatic.stopped,leftCue.started,rightCue.started,cueResp.started,topFrameText.started,bottomFrameText.started,trials.cueOnTime,trials.responseTime,cue.stopped,trials.optedSide,trials.optedImg,trials.cueOffTime,trials.cueResp.keys,trials.cueResp.corr,trials.cueResp.rt,trials.cueResp.duration,outcomeDelayRoutine.started,frame1Fix.started,outcomeDelayFix.started,topFrameTextFix.started,bottomFrameTextFix.started,frame1Fix.stopped,outcomeDelayFix.stopped,topFrameTextFix.stopped,bottomFrameTextFix.stopped,outcomeDelayRoutine.stopped,trials.optedFor,trials.accuracy,trials.outcome,trials.Feedback,trials.gainLossAmount,trials.runningBankTotal,trials.feedbackTime,outcomeRoutine.started,outcomeText.started,frameOut.started,topFrameTextOut.started,bottomFrameTextOut.started,outcomeRoutine.stopped,trials.feedbackOffTime,trials.fixationTime,fixation.started,fixationCrosshair.started,frameFix.started,fixationCrosshair.stopped,frameFix.stopped,fixation.stopped,outcomeText.stopped,frameOut.stopped,topFrameTextOut.stopped,bottomFrameTextOut.stopped,frame1.stopped,leftCue.stopped,rightCue.stopped,cueResp.stopped,topFrameText.stopped,bottomFrameText.stopped,trials.runOffTime,breakScreen.started,breakText.started,advanceScreenPress_2.started,breakScreen.stopped,runs.advanceScreenPress_2.keys,runs.advanceScreenPress_2.rt,runs.advanceScreenPress_2.duration,getReadyText.stopped,done.started,endExperiment.started,endTaskPress.started,done.stopped,endTaskPress.keys,endTaskPress.rt,endTaskPress.duration,participant,session,startFromRun,mode,practice,date,expName,psychopyVersion,frameRate,cuePairs,expStartTime,expStart,bank,
36,36,0,,,,,,,,,,,,,,,,,,,,,,,Run1,37,highgain,1.0,2.5,1,Drift4,10,space,1.0996686249854974,None,None,set1_7.png,set1_8.png,right,left,right,left,stimuli_sets/set1_8.png,stimuli_sets/set1_7.png,262.73181887500687,263.251243125007,264.12951608299045,right,stimuli_sets/set1_7.png,265.73925425001653,right,1,0.8460711250081658,0.07487454195506871,optimal,1,True,1,0.5,0.5,268.23318383301375,269.24559350003256,269.2456325830426,,,,,,,,,,,,0,0,0,0,0,36,36,36,,376.0179974999628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,set1_7.png,set1_8.png,right,left,right,left,stimuli_sets/set1_8.png,stimuli_sets/set1_7.png,262.73181887500687,376.01115879195277,376.0179974999628,376.0179974999628,0.009603709040675312,376.522911582957,376.522911582957,376.522911582957,376.522911582957,376.522911582957,376.522911582957,263.251243125007,264.12951608299045,379.01107654196676,right,stimuli_sets/set1_7.png,265.73925425001653,right,1,0.8460711250081658,0.07487454195506871,379.015084041981,379.0209546670085,379.0209546670085,379.0209546670085,379.0209546670085,381.52323037496535,381.52323037496535,381.52323037496535,381.52323037496535,381.50481279200176,optimal,1,True,1,0.5,0.5,268.23318383301375,381.5150009999634,381.52323037496535,381.52323037496535,381.52323037496535,381.52323037496535,382.5174339169753,269.24559350003256,269.2456325830426,382.5175350419595,382.5329990419559,382.5329990419559,383.53402229200583,383.53402229200583,383.51878020795994,,,,,379.0109391249716,,,,,,,,,,,,,,,,,,,,,,pilot-1,ses-1,1,pilot,yes,2025-05-14_12h46.24.751,reward_learning_multises,2024.2.4,None,"{'highgain': {'optimalChoice': 'set1_7.png', 'suboptimalChoice': 'set1_8.png'}, 'lowgain': {'optimalChoice': 'set1_1.png', 'suboptimalChoice': 'set1_2.png'}, 'highloss': {'optimalChoice': 'set1_3.png', 'suboptimalChoice': 'set1_4.png'}, 'lowloss': {'optimalChoice': 'set1_5.png', 'suboptimalChoice': 'set1_6.png'}}",Wed May 14 12:47:22 2025,2025-05-14 12h47.22.051003 -0500,0.5,
37,37,0,,,,,,,,,,,,,,,,,,,,,,,Run1,38,highgain,1.0,2.0,1,Drift4,11,space,1.0996686249854974,None,None,set1_7.png,set1_8.png,right,left,right,left,stimuli_sets/set1_8.png,stimuli_sets/set1_7.png,270.248214250023,270.75932191702304,271.50013550004223,right,stimuli_sets/set1_7.png,273.2525118330377,right,1,0.7088093329803087,0.0832477500080131,optimal,1,True,1,0.5,1.0,275.2496427920414,276.2435878330143,276.2436352079967,,,,,,,,,,,,0,0,0,0,0,37,37,37,,383.53402229200583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,set1_7.png,set1_8.png,right,left,right,left,stimuli_sets/set1_8.png,stimuli_sets/set1_7.png,270.248214250023,383.52018216700526,383.53402229200583,383.53402229200583,0.0013924589729867876,384.0309624579968,384.0309624579968,384.0309624579968,384.0309624579968,384.0309624579968,384.0309624579968,270.75932191702304,271.50013550004223,386.52432929200586,right,stimuli_sets/set1_7.png,273.2525118330377,right,1,0.7088093329803087,0.0832477500080131,386.5244802919915,386.5321639169706,386.5321639169706,386.5321639169706,386.5321639169706,388.5300236250041,388.5300236250041,388.5300236250041,388.5300236250041,388.5212914579897,optimal,1,True,1,0.5,1.0,275.2496427920414,388.5216332919663,388.5300236250041,388.5300236250041,388.5300236250041,388.5300236250041,389.51543141697766,276.2435878330143,276.2436352079967,389.5155475419597,389.53659866697853,389.53659866697853,390.5359991249861,390.5359991249861,390.5200231669587,389.53659866697853,389.53659866697853,389.53659866697853,389.53659866697853,,386.52414454199607,386.52414454199607,386.52414454199607,386.52414454199607,386.52414454199607,,,,,,,,,,,,,,,,,pilot-1,ses-1,1,pilot,yes,2025-05-14_12h46.24.751,reward_learning_multises,2024.2.4,None,"{'highgain': {'optimalChoice': 'set1_7.png', 'suboptimalChoice': 'set1_8.png'}, 'lowgain': {'optimalChoice': 'set1_1.png', 'suboptimalChoice': 'set1_2.png'}, 'highloss': {'optimalChoice': 'set1_3.png', 'suboptimalChoice': 'set1_4.png'}, 'lowloss': {'optimalChoice': 'set1_5.png', 'suboptimalChoice': 'set1_6.png'}}",Wed May 14 12:47:22 2025,2025-05-14 12h47.22.051003 -0500,1.0,
38,38,0,,,,,,,,,,,,,,,,,,,,,,,Run1,39,highloss,1.0,1.5,1,Drift2,8,space,1.0996686249854974,None,None,set1_3.png,set1_4.png,left,right,left,right,stimuli_sets/set1_3.png,stimuli_sets/set1_4.png,277.24989949999144,277.76955995801836,278.7451370829949,right,stimuli_sets/set1_4.png,280.2492558750091,right,0,0.9616031249752268,0.08325533400056884,suboptimal,0,False,0,-0.5,0.5,281.74970554199535,282.76644137501717,282.76648370799376,,,,,,,,,,,,0,0,0,0,0,38,38,38,,390.5359991249861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,set1_3.png,set1_4.png,left,right,left,right,stimuli_sets/set1_3.png,stimuli_sets/set1_4.png,277.24989949999144,390.5290382920066,390.5359991249861,390.5359991249861,0.009018041950184852,391.04121791699436,391.04121791699436,391.04121791699436,391.04121791699436,391.04121791699436,391.04121791699436,277.76955995801836,278.7451370829949,393.52102474996354,right,stimuli_sets/set1_4.png,280.2492558750091,right,0,0.9616031249752268,0.08325533400056884,393.5285110420082,393.5365562500083,393.5365562500083,393.5365562500083,393.5365562500083,395.0397887500003,395.0397887500003,395.0397887500003,395.0397887500003,395.0214439579868,suboptimal,0,False,0,-0.5,0.5,281.74970554199535,395.0314945830032,395.0397887500003,395.0397887500003,395.0397887500003,395.0397887500003,396.0382809579605,282.76644137501717,282.76648370799376,396.0383863329771,396.0553092499613,396.0553092499613,397.0482966249692,397.0482966249692,397.0394091249909,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot-1,ses-1,1,pilot,yes,2025-05-14_12h46.24.751,reward_learning_multises,2024.2.4,None,"{'highgain': {'optimalChoice': 'set1_7.png', 'suboptimalChoice': 'set1_8.png'}, 'lowgain': {'optimalChoice': 'set1_1.png', 'suboptimalChoice': 'set1_2.png'}, 'highloss': {'optimalChoice': 'set1_3.png', 'suboptimalChoice': 'set1_4.png'}, 'lowloss': {'optimalChoice': 'set1_5.png', 'suboptimalChoice': 'set1_6.png'}}",Wed May 14 12:47:22 2025,2025-05-14 12h47.22.051003 -0500,0.5,
39,39,0,,,,,,,,,,,,,,,,,,,,,,,Run1,40,highloss,1.5,2.0,0,Drift2,9,space,1.0996686249854974,None,None,set1_3.png,set1_4.png,left,right,left,right,stimuli_sets/set1_3.png,stimuli_sets/set1_4.png,283.76884333300404,284.27963066700613,285.42597295803716,left,stimuli_sets/set1_3.png,286.783332083025,left,1,1.121421999996528,0.06081787502625957,optimal,1,False,0,-0.5,0.0,288.7797473749961,289.7780920420191,289.7781472920324,,,,,,,,,,,,0,0,0,0,0,39,39,39,,397.0482966249692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,set1_3.png,set1_4.png,left,right,left,right,stimuli_sets/set1_3.png,stimuli_sets/set1_4.png,283.76884333300404,397.04081979196053,397.0482966249692,397.0482966249692,0.0014046670403331518,397.5511969999643,397.5511969999643,397.5511969999643,397.5511969999643,397.5511969999643,397.5511969999643,284.27963066700613,285.42597295803716,400.0551192499697,left,stimuli_sets/set1_3.png,286.783332083025,left,1,1.121421999996528,0.06081787502625957,400.055338791979,400.06390987499617,400.06390987499617,400.06390987499617,400.06390987499617,402.06215650000377,402.06215650000377,402.06215650000377,402.06215650000377,402.0515031249961,optimal,1,False,0,-0.5,0.0,288.7797473749961,402.05167524999706,402.06215650000377,402.06215650000377,402.06215650000377,402.06215650000377,403.049940124969,289.7780920420191,289.7781472920324,403.0500494999578,403.06049666699255,403.06049666699255,404.5725507499883,404.5725507499883,404.55647437495645,403.06049666699255,403.06049666699255,403.06049666699255,403.06049666699255,400.0548809579923,400.0548809579923,400.0548809579923,400.0548809579923,400.0548809579923,400.0548809579923,,,,,,,,,,,,,,,,,pilot-1,ses-1,1,pilot,yes,2025-05-14_12h46.24.751,reward_learning_multises,2024.2.4,None,"{'highgain': {'optimalChoice': 'set1_7.png', 'suboptimalChoice': 'set1_8.png'}, 'lowgain': {'optimalChoice': 'set1_1.png', 'suboptimalChoice': 'set1_2.png'}, 'highloss': {'optimalChoice': 'set1_3.png', 'suboptimalChoice': 'set1_4.png'}, 'lowloss': {'optimalChoice': 'set1_5.png', 'suboptimalChoice': 'set1_6.png'}}",Wed May 14 12:47:22 2025,2025-05-14 12h47.22.051003 -0500,0.0,
40,40,0,,,,,,,,,,,,,,,,,,,,,,,Run1,41,lowgain,1.5,1.5,1,Drift1,12,space,1.0996686249854974,None,None,set1_1.png,set1_2.png,left,right,left,right,stimuli_sets/set1_1.png,stimuli_sets/set1_2.png,291.287116417021,291.8063553330139,293.02762175002135,left,stimuli_sets/set1_1.png,294.2878522500396,left,1,1.207463332975749,0.04881474998546764,optimal,1,True,1,0.25,0.25,295.78231545799645,296.7981905420311,296.79825679201167,,,,,,,,,,,,0,0,0,0,0,40,40,40,,404.5725507499883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,set1_1.png,set1_2.png,left,right,left,right,stimuli_sets/set1_1.png,stimuli_sets/set1_2.png,291.287116417021,404.56561112497,404.5725507499883,404.5725507499883,0.009104208031203598,405.0780274999561,405.0780274999561,405.0780274999561,405.0780274999561,405.0780274999561,405.0780274999561,291.8063553330139,293.02762175002135,407.55965091695543,left,stimuli_sets/set1_1.png,294.2878522500396,left,1,1.207463332975749,0.04881474998546764,407.56446629198035,407.57076387497364,407.57076387497364,407.57076387497364,407.57076387497364,409.0734388749697,409.0734388749697,409.0734388749697,409.0734388749697,409.05400441697566,optimal,1,True,1,0.25,0.25,295.78231545799645,409.06504095799755,409.0734388749697,409.0734388749697,409.0734388749697,409.0734388749697,410.07001704198774,296.7981905420311,296.79825679201167,410.07019312499324,410.0877224999713,410.0877224999713,411.58990041696234,411.58990041696234,411.57557679200545,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot-1,ses-1,1,pilot,yes,2025-05-14_12h46.24.751,reward_learning_multises,2024.2.4,None,"{'highgain': {'optimalChoice': 'set1_7.png', 'suboptimalChoice': 'set1_8.png'}, 'lowgain': {'optimalChoice': 'set1_1.png', 'suboptimalChoice': 'set1_2.png'}, 'highloss': {'optimalChoice': 'set1_3.png', 'suboptimalChoice': 'set1_4.png'}, 'lowloss': {'optimalChoice': 'set1_5.png', 'suboptimalChoice': 'set1_6.png'}}",Wed May 14 12:47:22 2025,2025-05-14 12h47.22.051003 -0500,0.25,
41,41,0,,,,,,,,,,,,,,,,,,,,,,,Run1,42,highloss,1.0,2.0,1,Drift2,10,space,1.0996686249854974,None,None,set1_3.png,set1_4.png,left,right,left,right,stimuli_sets/set1_3.png,stimuli_sets/set1_4.png,298.30568958300864,298.82346145802876,300.0096584580024,left,stimuli_sets/set1_3.png,301.3063814580091,left,1,1.1656635830295272,0.0687168330186978,optimal,1,True,1,0,0.25,303.31567916698987,304.33198154199636,304.3320515830419,,,,,,,,,,,,0,0,0,0,0,41,41,41,,411.58990041696234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,set1_3.png,set1_4.png,left,right,left,right,stimuli_sets/set1_3.png,stimuli_sets/set1_4.png,298.30568958300864,411.58304008300183,411.58990041696234,411.58990041696234,0.007435459003318101,412.0951219999697,412.0951219999697,412.0951219999697,412.0951219999697,412.0951219999697,412.0951219999697,298.82346145802876,300.0096584580024,414.5781936669955,left,stimuli_sets/set1_3.png,301.3063814580091,left,1,1.1656635830295272,0.0687168330186978,414.58309979195474,414.5888127919752,414.5888127919752,414.5888127919752,414.5888127919752,416.6053359579528,416.6053359579528,416.6053359579528,416.6053359579528,416.5874084579991,optimal,1,True,1,0,0.25,303.31567916698987,416.5970393749885,416.6053359579528,416.6053359579528,416.6053359579528,416.6053359579528,417.6038121249876,304.33198154199636,304.3320515830419,417.60397287498927,417.62173591699684,417.62173591699684,418.62206191697624,418.62206191697624,418.6078476670082,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot-1,ses-1,1,pilot,yes,2025-05-14_12h46.24.751,reward_learning_multises,2024.2.4,None,"{'highgain': {'optimalChoice': 'set1_7.png', 'suboptimalChoice': 'set1_8.png'}, 'lowgain': {'optimalChoice': 'set1_1.png', 'suboptimalChoice': 'set1_2.png'}, 'highloss': {'optimalChoice': 'set1_3.png', 'suboptimalChoice': 'set1_4.png'}, 'lowloss': {'optimalChoice': 'set1_5.png', 'suboptimalChoice': 'set1_6.png'}}",Wed May 14 12:47:22 2025,2025-05-14 12h47.22.051003 -0500,0.25,
42,42,0,,,,,,,,,,,,,,,,,,,,,,,Run1,43,lowgain,1.0,2.0,1,Drift1,13,space,1.0996686249854974,None,None,set1_1.png,set1_2.png,right,left,right,left,stimuli_sets/set1_2.png,stimuli_sets/set1_1.png,305.3376682919916,305.8556094170199,306.58786216704175,right,stimuli_sets/set1_1.png,308.3388461670256,right,1,0.7055012910277583,0.11149012495297939,optimal,1,True,1,0.25,0.5,310.3492912920192,311.3624997920124,311.36253937502624,,,,,,,,,,,,0,0,0,0,0,42,42,42,,418.62206191697624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,set1_1.png,set1_2.png,right,left,right,left,stimuli_sets/set1_2.png,stimuli_sets/set1_1.png,305.3376682919916,418.6151071669883,418.62206191697624,418.62206191697624,0.007249374990351498,419.1272619579686,419.1272619579686,419.1272619579686,419.1272619579686,419.1272619579686,419.1272619579686,305.8556094170199,306.58786216704175,421.61066274996847,right,stimuli_sets/set1_1.png,308.3388461670256,right,1,0.7055012910277583,0.11149012495297939,421.6163125829771,421.62374279199867,421.62374279199867,421.62374279199867,421.62374279199867,423.6392631249619,423.6392631249619,423.6392631249619,423.6392631249619,423.62091437500203,optimal,1,True,1,0.25,0.5,310.3492912920192,423.6313979999977,423.6392631249619,423.6392631249619,423.6392631249619,423.6392631249619,424.6343407079694,311.3624997920124,311.36253937502624,424.6344401249662,424.65128150000237,424.65128150000237,425.64758849999635,425.64758849999635,425.6363811669871,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot-1,ses-1,1,pilot,yes,2025-05-14_12h46.24.751,reward_learning_multises,2024.2.4,None,"{'highgain': {'optimalChoice': 'set1_7.png', 'suboptimalChoice': 'set1_8.png'}, 'lowgain': {'optimalChoice': 'set1_1.png', 'suboptimalChoice': 'set1_2.png'}, 'highloss': {'optimalChoice': 'set1_3.png', 'suboptimalChoice': 'set1_4.png'}, 'lowloss': {'optimalChoice': 'set1_5.png', 'suboptimalChoice': 'set1_6.png'}}",Wed May 14 12:47:22 2025,2025-05-14 12h47.22.051003 -0500,0.5,
43,43,0,,,,,,,,,,,,,,,,,,,,,,,Run1,44,lowloss,1.0,1.5,1,Drift3,10,space,1.0996686249854974,None,None,set1_5.png,set1_6.png,left,right,left,right,stimuli_sets/set1_5.png,stimuli_sets/set1_6.png,312.3656670830096,312.8813922920381,313.9706509170355,left,stimuli_sets/set1_5.png,315.36874320800416,left,1,1.0565119999810122,0.06226741702994332,optimal,1,True,1,0,0.5,316.8718163750018,317.8743847919977,317.87443258299027,,,,,,,,,,,,0,0,0,0,0,43,43,43,,425.64758849999635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,set1_5.png,set1_6.png,left,right,left,right,stimuli_sets/set1_5.png,stimuli_sets/set1_6.png,312.3656670830096,425.6413649999886,425.64758849999635,425.64758849999635,0.004962374980095774,426.1530569579918,426.1530569579918,426.1530569579918,426.1530569579918,426.1530569579918,426.1530569579918,312.8813922920381,313.9706509170355,428.64055204199394,left,stimuli_sets/set1_5.png,315.36874320800416,left,1,1.0565119999810122,0.06226741702994332,428.64596429199446,428.65254149999237,428.65254149999237,428.65254149999237,428.65254149999237,430.15926491696155,430.15926491696155,430.15926491696155,430.15926491696155,430.1435685000033,optimal,1,True,1,0,0.5,316.8718163750018,430.15134099998977,430.15926491696155,430.15926491696155,430.15926491696155,430.15926491696155,431.14622483297717,317.8743847919977,317.87443258299027,431.14633820799645,431.15360320796026,431.15360320796026,432.1474792920053,432.1474792920053,432.1375707919942,,,,,428.6403880419675,,,,,,,,,,,,,,,,,,,,,,pilot-1,ses-1,1,pilot,yes,2025-05-14_12h46.24.751,reward_learning_multises,2024.2.4,None,"{'highgain': {'optimalChoice': 'set1_7.png', 'suboptimalChoice': 'set1_8.png'}, 'lowgain': {'optimalChoice': 'set1_1.png', 'suboptimalChoice': 'set1_2.png'}, 'highloss': {'optimalChoice': 'set1_3.png', 'suboptimalChoice': 'set1_4.png'}, 'lowloss': {'optimalChoice': 'set1_5.png', 'suboptimalChoice': 'set1_6.png'}}",Wed May 14 12:47:22 2025,2025-05-14 12h47.22.051003 -0500,0.5,
44,44,0,,,,,,,,,,,,,,,,,,,,,,,Run1,45,lowloss,2.0,1.5,1,Drift3,11,space,1.0996686249854974,None,None,set1_5.png,set1_6.png,left,right,left,right,stimuli_sets/set1_5.png,stimuli_sets/set1_6.png,318.8679715420003,319.3799296669895,320.35919325001305,left,stimuli_sets/set1_5.png,321.86662845802493,left,1,0.9623765000142157,0.06864445796236396,optimal,1,True,1,0,0.5,323.3587996250135,324.36569333303487,324.3657368750428,,,,,,,,,,,,0,0,0,0,0,44,44,44,,432.1474792920053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,set1_5.png,set1_6.png,left,right,left,right,stimuli_sets/set1_5.png,stimuli_sets/set1_6.png,318.8679715420003,432.1399250829709,432.1474792920053,432.1474792920053,0.002340290986467153,432.6515764579526,432.6515764579526,432.6515764579526,432.6515764579526,432.6515764579526,432.6515764579526,319.3799296669895,320.35919325001305,435.13843399996404,left,stimuli_sets/set1_5.png,321.86662845802493,left,1,0.9623765000142157,0.06864445796236396,435.138615541975,435.14705904200673,435.14705904200673,435.14705904200673,435.14705904200673,436.6384371249587,436.6384371249587,436.6384371249587,436.6384371249587,436.6305297079962,optimal,1,True,1,0,0.5,323.3587996250135,436.6307323749643,436.6384371249587,436.6384371249587,436.6384371249587,436.6384371249587,437.6375361669925,324.36569333303487,324.3657368750428,437.63764158298727,437.654495249968,437.654495249968,439.65473983297125,439.65473983297125,439.63900691695744,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot-1,ses-1,1,pilot,yes,2025-05-14_12h46.24.751,reward_learning_multises,2024.2.4,None,"{'highgain': {'optimalChoice': 'set1_7.png', 'suboptimalChoice': 'set1_8.png'}, 'lowgain': {'optimalChoice': 'set1_1.png', 'suboptimalChoice': 'set1_2.png'}, 'highloss': {'optimalChoice': 'set1_3.png', 'suboptimalChoice': 'set1_4.png'}, 'lowloss': {'optimalChoice': 'set1_5.png', 'suboptimalChoice': 'set1_6.png'}}",Wed May 14 12:47:22 2025,2025-05-14 12h47.22.051003 -0500,0.5,
45,45,0,,,,,,,,,,,,,,,,,,,,,,,Run1,46,highgain,1.5,2.0,1,Drift4,12,space,1.0996686249854974,None,None,set1_7.png,set1_8.png,left,right,left,right,stimuli_sets/set1_7.png,stimuli_sets/set1_8.png,326.36923937499523,326.8876796250115,327.6363535420387,left,stimuli_sets/set1_7.png,329.37926650000736,left,1,0.7336203329614364,0.061148042033892125,optimal,1,True,1,0.5,1.0,331.3847772080335,332.3929930420127,332.3930342080421,,,,,,,,,,,,0,0,0,0,0,45,45,45,,439.65473983297125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,set1_7.png,set1_8.png,left,right,left,right,stimuli_sets/set1_7.png,stimuli_sets/set1_8.png,326.36923937499523,439.64759549999144,439.65473983297125,439.65473983297125,0.008545415999833494,440.15928550000535,440.15928550000535,440.15928550000535,440.15928550000535,440.15928550000535,440.15928550000535,326.8876796250115,327.6363535420387,442.65107345796423,left,stimuli_sets/set1_7.png,329.37926650000736,left,1,0.7336203329614364,0.061148042033892125,442.65691470797174,442.6650160829886,442.6650160829886,442.6650160829886,442.6650160829886,444.67292229196755,444.67292229196755,444.67292229196755,444.67292229196755,444.65652895800304,optimal,1,True,1,0.5,1.0,331.3847772080335,444.66521379200276,444.67292229196755,444.67292229196755,444.67292229196755,444.67292229196755,445.66483479196904,332.3929930420127,332.3930342080421,445.66494266700465,445.68594120797934,445.68594120797934,447.1837226249627,447.1837226249627,447.17468141700374,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot-1,ses-1,1,pilot,yes,2025-05-14_12h46.24.751,reward_learning_multises,2024.2.4,None,"{'highgain': {'optimalChoice': 'set1_7.png', 'suboptimalChoice': 'set1_8.png'}, 'lowgain': {'optimalChoice': 'set1_1.png', 'suboptimalChoice': 'set1_2.png'}, 'highloss': {'optimalChoice': 'set1_3.png', 'suboptimalChoice': 'set1_4.png'}, 'lowloss': {'optimalChoice': 'set1_5.png', 'suboptimalChoice': 'set1_6.png'}}",Wed May 14 12:47:22 2025,2025-05-14 12h47.22.051003 -0500,1.0,
